Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000099896	ENSMUSG00000099896.2	ENSMUST00000186793	ENSMUST00000186793.2			Gm29278	MGI Symbol
ENSMUSG00000101873	ENSMUSG00000101873.2	ENSMUST00000188221	ENSMUST00000188221.2			Gm28546	MGI Symbol
ENSMUSG00000101980	ENSMUSG00000101980.2	ENSMUST00000185911	ENSMUST00000185911.2			Gm21922	MGI Symbol
ENSMUSG00000100203	ENSMUSG00000100203.2	ENSMUST00000191308	ENSMUST00000191308.2			Gm21924	MGI Symbol
ENSMUSG00000100669	ENSMUSG00000100669.2	ENSMUST00000187671	ENSMUST00000187671.2			Gm21111	MGI Symbol
ENSMUSG00000099460	ENSMUSG00000099460.2	ENSMUST00000190360	ENSMUST00000190360.2			Gm21735	MGI Symbol
ENSMUSG00000100260	ENSMUSG00000100260.2	ENSMUST00000186860	ENSMUST00000186860.2			Gm28608	MGI Symbol
ENSMUSG00000100675	ENSMUSG00000100675.2	ENSMUST00000190142	ENSMUST00000190142.2			Gm28607	MGI Symbol
ENSMUSG00000099807	ENSMUSG00000099807.2	ENSMUST00000189399	ENSMUST00000189399.2			Gm28771	MGI Symbol
ENSMUSG00000099807	ENSMUSG00000099807.2	ENSMUST00000185747	ENSMUST00000185747.2			Gm28771	MGI Symbol
ENSMUSG00000101435	ENSMUSG00000101435.2	ENSMUST00000189554	ENSMUST00000189554.2			Gm28772	MGI Symbol
ENSMUSG00000100544	ENSMUSG00000100544.2	ENSMUST00000188938	ENSMUST00000188938.2			Gm28606	MGI Symbol
ENSMUSG00000100544	ENSMUSG00000100544.2	ENSMUST00000190412	ENSMUST00000190412.2			Gm28606	MGI Symbol
ENSMUSG00000100883	ENSMUSG00000100883.2	ENSMUST00000187925	ENSMUST00000187925.2			Gm28773	MGI Symbol
ENSMUSG00000100902	ENSMUSG00000100902.2	ENSMUST00000188672	ENSMUST00000188672.2	ENSMUSP00000141004	ENSMUSP00000141004.2	Gm20850	MGI Symbol
ENSMUSG00000100892	ENSMUSG00000100892.2	ENSMUST00000185240	ENSMUST00000185240.2	ENSMUSP00000140689	ENSMUSP00000140689.2	Gm20897	MGI Symbol
ENSMUSG00000100673	ENSMUSG00000100673.2	ENSMUST00000186226	ENSMUST00000186226.2			Gm29574	MGI Symbol
ENSMUSG00000101050	ENSMUSG00000101050.2	ENSMUST00000187087	ENSMUST00000187087.2			Gm28774	MGI Symbol
ENSMUSG00000101050	ENSMUSG00000101050.2	ENSMUST00000188107	ENSMUST00000188107.2			Gm28774	MGI Symbol
ENSMUSG00000102025	ENSMUSG00000102025.2	ENSMUST00000190597	ENSMUST00000190597.2			Gm29575	MGI Symbol
ENSMUSG00000099793	ENSMUSG00000099793.2	ENSMUST00000186918	ENSMUST00000186918.2			Gm28775	MGI Symbol
ENSMUSG00000100699	ENSMUSG00000100699.2	ENSMUST00000189913	ENSMUST00000189913.2			Gm21765	MGI Symbol
ENSMUSG00000096438	ENSMUSG00000096438.4	ENSMUST00000180966	ENSMUST00000180966.2			Gapdh-ps15	MGI Symbol
ENSMUSG00000099351	ENSMUSG00000099351.2	ENSMUST00000191282	ENSMUST00000191282.2			Gm28776	MGI Symbol
ENSMUSG00000099489	ENSMUSG00000099489.2	ENSMUST00000189993	ENSMUST00000189993.2			Gm21787	MGI Symbol
ENSMUSG00000100845	ENSMUSG00000100845.2	ENSMUST00000187354	ENSMUST00000187354.2			Gm28770	MGI Symbol
ENSMUSG00000096275	ENSMUSG00000096275.3	ENSMUST00000180177	ENSMUST00000180177.3			Gm20901	MGI Symbol
ENSMUSG00000101771	ENSMUSG00000101771.7	ENSMUST00000185322	ENSMUST00000185322.7			Gm28176	MGI Symbol
ENSMUSG00000101771	ENSMUSG00000101771.7	ENSMUST00000185740	ENSMUST00000185740.2			Gm28176	MGI Symbol
ENSMUSG00000100719	ENSMUSG00000100719.2	ENSMUST00000187228	ENSMUST00000187228.2			Gm28786	MGI Symbol
ENSMUSG00000101740	ENSMUSG00000101740.7	ENSMUST00000185625	ENSMUST00000185625.7			Gm29360	MGI Symbol
ENSMUSG00000101740	ENSMUSG00000101740.7	ENSMUST00000191555	ENSMUST00000191555.2			Gm29360	MGI Symbol
ENSMUSG00000100050	ENSMUSG00000100050.2	ENSMUST00000191420	ENSMUST00000191420.2			Gm28121	MGI Symbol
ENSMUSG00000101292	ENSMUSG00000101292.2	ENSMUST00000189854	ENSMUST00000189854.2			Gm29496	MGI Symbol
ENSMUSG00000100588	ENSMUSG00000100588.2	ENSMUST00000186801	ENSMUST00000186801.2			Gm29497	MGI Symbol
ENSMUSG00000100588	ENSMUSG00000100588.2	ENSMUST00000189149	ENSMUST00000189149.2			Gm29497	MGI Symbol
ENSMUSG00000102050	ENSMUSG00000102050.2	ENSMUST00000189151	ENSMUST00000189151.2			Gm29499	MGI Symbol
ENSMUSG00000101238	ENSMUSG00000101238.2	ENSMUST00000189725	ENSMUST00000189725.2			Gm28123	MGI Symbol
ENSMUSG00000100406	ENSMUSG00000100406.2	ENSMUST00000188812	ENSMUST00000188812.2			Gm28120	MGI Symbol
ENSMUSG00000099526	ENSMUSG00000099526.2	ENSMUST00000187866	ENSMUST00000187866.2			Gm29313	MGI Symbol
ENSMUSG00000099526	ENSMUSG00000099526.2	ENSMUST00000189699	ENSMUST00000189699.2			Gm29313	MGI Symbol
ENSMUSG00000101040	ENSMUSG00000101040.7	ENSMUST00000186449	ENSMUST00000186449.7			Gm29498	MGI Symbol
ENSMUSG00000101040	ENSMUSG00000101040.7	ENSMUST00000188911	ENSMUST00000188911.2			Gm29498	MGI Symbol
ENSMUSG00000100560	ENSMUSG00000100560.2	ENSMUST00000187388	ENSMUST00000187388.2			Gm21180	MGI Symbol
ENSMUSG00000101272	ENSMUSG00000101272.2	ENSMUST00000189459	ENSMUST00000189459.2			Gm36782	MGI Symbol
ENSMUSG00000101478	ENSMUSG00000101478.2	ENSMUST00000187743	ENSMUST00000187743.2			Gm20859	MGI Symbol
ENSMUSG00000101633	ENSMUSG00000101633.2	ENSMUST00000187045	ENSMUST00000187045.2			Gm29839	MGI Symbol
ENSMUSG00000101283	ENSMUSG00000101283.2	ENSMUST00000186800	ENSMUST00000186800.2			Gm29314	MGI Symbol
ENSMUSG00000101727	ENSMUSG00000101727.2	ENSMUST00000189319	ENSMUST00000189319.2			Gm29495	MGI Symbol
ENSMUSG00000100907	ENSMUSG00000100907.2	ENSMUST00000185468	ENSMUST00000185468.2			Gm29310	MGI Symbol
ENSMUSG00000101960	ENSMUSG00000101960.2	ENSMUST00000189721	ENSMUST00000189721.2			Gm29311	MGI Symbol
ENSMUSG00000101960	ENSMUSG00000101960.2	ENSMUST00000189277	ENSMUST00000189277.2			Gm29311	MGI Symbol
ENSMUSG00000095179	ENSMUSG00000095179.3	ENSMUST00000179473	ENSMUST00000179473.3			Gm21638	MGI Symbol
ENSMUSG00000101917	ENSMUSG00000101917.2	ENSMUST00000188724	ENSMUST00000188724.2			Gm29312	MGI Symbol
ENSMUSG00000101205	ENSMUSG00000101205.2	ENSMUST00000188863	ENSMUST00000188863.2			Gm29308	MGI Symbol
ENSMUSG00000100526	ENSMUSG00000100526.2	ENSMUST00000186251	ENSMUST00000186251.2			Gm29309	MGI Symbol
ENSMUSG00000101785	ENSMUSG00000101785.2	ENSMUST00000188276	ENSMUST00000188276.2			Gm28702	MGI Symbol
ENSMUSG00000100149	ENSMUSG00000100149.2	ENSMUST00000189778	ENSMUST00000189778.2			Gm28701	MGI Symbol
ENSMUSG00000101602	ENSMUSG00000101602.2	ENSMUST00000187614	ENSMUST00000187614.2			Gm28700	MGI Symbol
ENSMUSG00000099953	ENSMUSG00000099953.2	ENSMUST00000189193	ENSMUST00000189193.2			Gm28699	MGI Symbol
ENSMUSG00000102032	ENSMUSG00000102032.2	ENSMUST00000189548	ENSMUST00000189548.2			Gm28705	MGI Symbol
ENSMUSG00000100823	ENSMUSG00000100823.2	ENSMUST00000186589	ENSMUST00000186589.2			Gm28704	MGI Symbol
ENSMUSG00000099416	ENSMUSG00000099416.2	ENSMUST00000189573	ENSMUST00000189573.2			Gm28540	MGI Symbol
ENSMUSG00000099416	ENSMUSG00000099416.2	ENSMUST00000188256	ENSMUST00000188256.2			Gm28540	MGI Symbol
ENSMUSG00000099606	ENSMUSG00000099606.2	ENSMUST00000189026	ENSMUST00000189026.2			Gm28537	MGI Symbol
ENSMUSG00000100063	ENSMUSG00000100063.2	ENSMUST00000190919	ENSMUST00000190919.2			Gm28538	MGI Symbol
ENSMUSG00000100722	ENSMUSG00000100722.2	ENSMUST00000187955	ENSMUST00000187955.2			Gm29569	MGI Symbol
ENSMUSG00000100722	ENSMUSG00000100722.2	ENSMUST00000187498	ENSMUST00000187498.2			Gm29569	MGI Symbol
ENSMUSG00000096898	ENSMUSG00000096898.3	ENSMUST00000190987	ENSMUST00000190987.2	ENSMUSP00000139713	ENSMUSP00000139713.2	Gm20867	MGI Symbol
ENSMUSG00000096898	ENSMUSG00000096898.3	ENSMUST00000178900	ENSMUST00000178900.2	ENSMUSP00000136459	ENSMUSP00000136459.2	Gm20867	MGI Symbol
ENSMUSG00000101017	ENSMUSG00000101017.2	ENSMUST00000190025	ENSMUST00000190025.2			Gm21658	MGI Symbol
ENSMUSG00000100366	ENSMUSG00000100366.2	ENSMUST00000187884	ENSMUST00000187884.2			Gm29568	MGI Symbol
ENSMUSG00000100888	ENSMUSG00000100888.2	ENSMUST00000191188	ENSMUST00000191188.2			Gm29567	MGI Symbol
ENSMUSG00000100433	ENSMUSG00000100433.2	ENSMUST00000188393	ENSMUST00000188393.2			Gm21198	MGI Symbol
ENSMUSG00000102111	ENSMUSG00000102111.2	ENSMUST00000190627	ENSMUST00000190627.2			Gm29566	MGI Symbol
ENSMUSG00000101060	ENSMUSG00000101060.2	ENSMUST00000186260	ENSMUST00000186260.2			Gm29565	MGI Symbol
ENSMUSG00000101060	ENSMUSG00000101060.2	ENSMUST00000185255	ENSMUST00000185255.2			Gm29565	MGI Symbol
ENSMUSG00000099497	ENSMUSG00000099497.2	ENSMUST00000186846	ENSMUST00000186846.2			Gm29147	MGI Symbol
ENSMUSG00000099479	ENSMUSG00000099479.2	ENSMUST00000188904	ENSMUST00000188904.2			Gm29146	MGI Symbol
ENSMUSG00000101115	ENSMUSG00000101115.2	ENSMUST00000186118	ENSMUST00000186118.2			Gm28664	MGI Symbol
ENSMUSG00000100849	ENSMUSG00000100849.2	ENSMUST00000186567	ENSMUST00000186567.2			Gm28663	MGI Symbol
ENSMUSG00000100849	ENSMUSG00000100849.2	ENSMUST00000189180	ENSMUST00000189180.2			Gm28663	MGI Symbol
ENSMUSG00000101194	ENSMUSG00000101194.2	ENSMUST00000191590	ENSMUST00000191590.2			Gm29149	MGI Symbol
ENSMUSG00000099742	ENSMUSG00000099742.2	ENSMUST00000188140	ENSMUST00000188140.2			Gm29148	MGI Symbol
ENSMUSG00000100999	ENSMUSG00000100999.2	ENSMUST00000189914	ENSMUST00000189914.2			Gm29145	MGI Symbol
ENSMUSG00000101562	ENSMUSG00000101562.2	ENSMUST00000189235	ENSMUST00000189235.2			Gm29144	MGI Symbol
ENSMUSG00000101321	ENSMUSG00000101321.2	ENSMUST00000187598	ENSMUST00000187598.2			Gm28817	MGI Symbol
ENSMUSG00000100328	ENSMUSG00000100328.7	ENSMUST00000189686	ENSMUST00000189686.7			Gm28816	MGI Symbol
ENSMUSG00000100328	ENSMUSG00000100328.7	ENSMUST00000189295	ENSMUST00000189295.2			Gm28816	MGI Symbol
ENSMUSG00000101098	ENSMUSG00000101098.2	ENSMUST00000191433	ENSMUST00000191433.2			Gm20808	MGI Symbol
ENSMUSG00000094739	ENSMUSG00000094739.3	ENSMUST00000190349	ENSMUST00000190349.2	ENSMUSP00000141047	ENSMUSP00000141047.2	Gm20806	MGI Symbol
ENSMUSG00000094739	ENSMUSG00000094739.3	ENSMUST00000180324	ENSMUST00000180324.2	ENSMUSP00000136000	ENSMUSP00000136000.2	Gm20806	MGI Symbol
ENSMUSG00000102071	ENSMUSG00000102071.2	ENSMUST00000186751	ENSMUST00000186751.2			Gm28815	MGI Symbol
ENSMUSG00000100741	ENSMUSG00000100741.2	ENSMUST00000187334	ENSMUST00000187334.2			Gm28814	MGI Symbol
ENSMUSG00000101804	ENSMUSG00000101804.2	ENSMUST00000186293	ENSMUST00000186293.2			Gm28813	MGI Symbol
ENSMUSG00000101804	ENSMUSG00000101804.2	ENSMUST00000190034	ENSMUST00000190034.2			Gm28813	MGI Symbol
ENSMUSG00000099849	ENSMUSG00000099849.2	ENSMUST00000188814	ENSMUST00000188814.2			Gm29274	MGI Symbol
ENSMUSG00000099849	ENSMUSG00000099849.2	ENSMUST00000188644	ENSMUST00000188644.2			Gm29274	MGI Symbol
ENSMUSG00000100822	ENSMUSG00000100822.2	ENSMUST00000189475	ENSMUST00000189475.2			Gm29275	MGI Symbol
ENSMUSG00000100822	ENSMUSG00000100822.2	ENSMUST00000188940	ENSMUST00000188940.2			Gm29275	MGI Symbol
ENSMUSG00000101471	ENSMUSG00000101471.2	ENSMUST00000190453	ENSMUST00000190453.2	ENSMUSP00000139523	ENSMUSP00000139523.2	Gm29276	MGI Symbol
ENSMUSG00000101455	ENSMUSG00000101455.2	ENSMUST00000190371	ENSMUST00000190371.2			Gm21805	MGI Symbol
ENSMUSG00000099700	ENSMUSG00000099700.2	ENSMUST00000189117	ENSMUST00000189117.2			Gm29645	MGI Symbol
ENSMUSG00000101811	ENSMUSG00000101811.2	ENSMUST00000185976	ENSMUST00000185976.2			Gm28312	MGI Symbol
ENSMUSG00000099833	ENSMUSG00000099833.2	ENSMUST00000190655	ENSMUST00000190655.2			Gm29165	MGI Symbol
ENSMUSG00000101259	ENSMUSG00000101259.2	ENSMUST00000190489	ENSMUST00000190489.2			Gm21242	MGI Symbol
ENSMUSG00000101247	ENSMUSG00000101247.2	ENSMUST00000191564	ENSMUST00000191564.2			Gm29042	MGI Symbol
ENSMUSG00000100610	ENSMUSG00000100610.2	ENSMUST00000185316	ENSMUST00000185316.2			Gm29031	MGI Symbol
ENSMUSG00000099408	ENSMUSG00000099408.2	ENSMUST00000185236	ENSMUST00000185236.2			Gm28311	MGI Symbol
ENSMUSG00000099408	ENSMUSG00000099408.2	ENSMUST00000189442	ENSMUST00000189442.2			Gm28311	MGI Symbol
ENSMUSG00000101197	ENSMUSG00000101197.2	ENSMUST00000189797	ENSMUST00000189797.2			Gm29032	MGI Symbol
ENSMUSG00000101207	ENSMUSG00000101207.2	ENSMUST00000191136	ENSMUST00000191136.2			Gm28310	MGI Symbol
ENSMUSG00000101207	ENSMUSG00000101207.2	ENSMUST00000189637	ENSMUST00000189637.2			Gm28310	MGI Symbol
ENSMUSG00000102016	ENSMUSG00000102016.7	ENSMUST00000188564	ENSMUST00000188564.7			Gm29606	MGI Symbol
ENSMUSG00000102016	ENSMUSG00000102016.7	ENSMUST00000187995	ENSMUST00000187995.2			Gm29606	MGI Symbol
ENSMUSG00000099542	ENSMUSG00000099542.2	ENSMUST00000190977	ENSMUST00000190977.2			Gm28504	MGI Symbol
ENSMUSG00000101340	ENSMUSG00000101340.2	ENSMUST00000191009	ENSMUST00000191009.2			Gm29607	MGI Symbol
ENSMUSG00000100107	ENSMUSG00000100107.2	ENSMUST00000190270	ENSMUST00000190270.2			Gm28567	MGI Symbol
ENSMUSG00000099972	ENSMUSG00000099972.2	ENSMUST00000187765	ENSMUST00000187765.2			Gm21248	MGI Symbol
ENSMUSG00000100051	ENSMUSG00000100051.2	ENSMUST00000187762	ENSMUST00000187762.2			Gm28568	MGI Symbol
ENSMUSG00000100051	ENSMUSG00000100051.2	ENSMUST00000188639	ENSMUST00000188639.2			Gm28568	MGI Symbol
ENSMUSG00000101733	ENSMUSG00000101733.2	ENSMUST00000188018	ENSMUST00000188018.2			Gm29189	MGI Symbol
ENSMUSG00000099977	ENSMUSG00000099977.7	ENSMUST00000187736	ENSMUST00000187736.7			Gm29286	MGI Symbol
ENSMUSG00000099977	ENSMUSG00000099977.7	ENSMUST00000186707	ENSMUST00000186707.2			Gm29286	MGI Symbol
ENSMUSG00000099415	ENSMUSG00000099415.2	ENSMUST00000185500	ENSMUST00000185500.2			Gm29285	MGI Symbol
ENSMUSG00000100953	ENSMUSG00000100953.7	ENSMUST00000188196	ENSMUST00000188196.7			Gm28280	MGI Symbol
ENSMUSG00000100953	ENSMUSG00000100953.7	ENSMUST00000190649	ENSMUST00000190649.2			Gm28280	MGI Symbol
ENSMUSG00000096332	ENSMUSG00000096332.3	ENSMUST00000179551	ENSMUST00000179551.3			Gm21241	MGI Symbol
ENSMUSG00000099734	ENSMUSG00000099734.2	ENSMUST00000190296	ENSMUST00000190296.2			Gm28159	MGI Symbol
ENSMUSG00000100693	ENSMUSG00000100693.2	ENSMUST00000185603	ENSMUST00000185603.2			Gm28278	MGI Symbol
ENSMUSG00000100693	ENSMUSG00000100693.2	ENSMUST00000188061	ENSMUST00000188061.2			Gm28278	MGI Symbol
ENSMUSG00000100723	ENSMUSG00000100723.2	ENSMUST00000191229	ENSMUST00000191229.2			Gm28160	MGI Symbol
ENSMUSG00000101981	ENSMUSG00000101981.2	ENSMUST00000187675	ENSMUST00000187675.2			Gm28157	MGI Symbol
ENSMUSG00000100148	ENSMUSG00000100148.2	ENSMUST00000188431	ENSMUST00000188431.2			Gm28158	MGI Symbol
ENSMUSG00000100756	ENSMUSG00000100756.2	ENSMUST00000185655	ENSMUST00000185655.2			Gm21257	MGI Symbol
ENSMUSG00000099805	ENSMUSG00000099805.2	ENSMUST00000186669	ENSMUST00000186669.2			Gm28161	MGI Symbol
ENSMUSG00000101070	ENSMUSG00000101070.2	ENSMUST00000190300	ENSMUST00000190300.2			Gm28695	MGI Symbol
ENSMUSG00000100286	ENSMUSG00000100286.2	ENSMUST00000189187	ENSMUST00000189187.2			Gm28696	MGI Symbol
ENSMUSG00000101833	ENSMUSG00000101833.2	ENSMUST00000187310	ENSMUST00000187310.2			Gm20791	MGI Symbol
ENSMUSG00000102081	ENSMUSG00000102081.2	ENSMUST00000187350	ENSMUST00000187350.2			Gm28886	MGI Symbol
ENSMUSG00000102081	ENSMUSG00000102081.2	ENSMUST00000187889	ENSMUST00000187889.2			Gm28886	MGI Symbol
ENSMUSG00000101688	ENSMUSG00000101688.2	ENSMUST00000190209	ENSMUST00000190209.2			Gm20841	MGI Symbol
ENSMUSG00000099679	ENSMUSG00000099679.2	ENSMUST00000191161	ENSMUST00000191161.2			Gm28899	MGI Symbol
ENSMUSG00000102031	ENSMUSG00000102031.7	ENSMUST00000186564	ENSMUST00000186564.7			Gm29426	MGI Symbol
ENSMUSG00000102031	ENSMUSG00000102031.7	ENSMUST00000185613	ENSMUST00000185613.2			Gm29426	MGI Symbol
ENSMUSG00000100408	ENSMUSG00000100408.2	ENSMUST00000185615	ENSMUST00000185615.2			Gm28885	MGI Symbol
ENSMUSG00000100991	ENSMUSG00000100991.2	ENSMUST00000187547	ENSMUST00000187547.2			Gm21856	MGI Symbol
ENSMUSG00000102116	ENSMUSG00000102116.2	ENSMUST00000186065	ENSMUST00000186065.2			Gm28887	MGI Symbol
ENSMUSG00000101637	ENSMUSG00000101637.2	ENSMUST00000188609	ENSMUST00000188609.2			Gm28896	MGI Symbol
ENSMUSG00000101649	ENSMUSG00000101649.2	ENSMUST00000187152	ENSMUST00000187152.2			Gm29444	MGI Symbol
ENSMUSG00000101649	ENSMUSG00000101649.2	ENSMUST00000191334	ENSMUST00000191334.2			Gm29444	MGI Symbol
ENSMUSG00000100245	ENSMUSG00000100245.2	ENSMUST00000186766	ENSMUST00000186766.2			Gm21282	MGI Symbol
ENSMUSG00000095353	ENSMUSG00000095353.3	ENSMUST00000179570	ENSMUST00000179570.3			Gm21783	MGI Symbol
ENSMUSG00000100469	ENSMUSG00000100469.2	ENSMUST00000188733	ENSMUST00000188733.2			Gm28895	MGI Symbol
ENSMUSG00000101802	ENSMUSG00000101802.2	ENSMUST00000189947	ENSMUST00000189947.2			Gm29445	MGI Symbol
ENSMUSG00000101802	ENSMUSG00000101802.2	ENSMUST00000188849	ENSMUST00000188849.2			Gm29445	MGI Symbol
ENSMUSG00000100821	ENSMUSG00000100821.2	ENSMUST00000185214	ENSMUST00000185214.2			Gm28894	MGI Symbol
ENSMUSG00000101058	ENSMUSG00000101058.2	ENSMUST00000188787	ENSMUST00000188787.2			Gm21829	MGI Symbol
ENSMUSG00000099790	ENSMUSG00000099790.2	ENSMUST00000191277	ENSMUST00000191277.2			Gm28457	MGI Symbol
ENSMUSG00000099790	ENSMUSG00000099790.2	ENSMUST00000190411	ENSMUST00000190411.2			Gm28457	MGI Symbol
ENSMUSG00000100187	ENSMUSG00000100187.2	ENSMUST00000188242	ENSMUST00000188242.2			Gm29324	MGI Symbol
ENSMUSG00000100187	ENSMUSG00000100187.2	ENSMUST00000186348	ENSMUST00000186348.2			Gm29324	MGI Symbol
ENSMUSG00000101594	ENSMUSG00000101594.2	ENSMUST00000189508	ENSMUST00000189508.2			Gm21779	MGI Symbol
ENSMUSG00000101962	ENSMUSG00000101962.2	ENSMUST00000189417	ENSMUST00000189417.2			Gm28741	MGI Symbol
ENSMUSG00000101962	ENSMUSG00000101962.2	ENSMUST00000189713	ENSMUST00000189713.2			Gm28741	MGI Symbol
ENSMUSG00000100978	ENSMUSG00000100978.2	ENSMUST00000189184	ENSMUST00000189184.2			Gm20912	MGI Symbol
ENSMUSG00000100519	ENSMUSG00000100519.2	ENSMUST00000187654	ENSMUST00000187654.2			Gm20801	MGI Symbol
ENSMUSG00000100598	ENSMUSG00000100598.2	ENSMUST00000191001	ENSMUST00000191001.2			Gm28742	MGI Symbol
ENSMUSG00000100011	ENSMUSG00000100011.2	ENSMUST00000190542	ENSMUST00000190542.2			Gm28458	MGI Symbol
ENSMUSG00000100011	ENSMUSG00000100011.2	ENSMUST00000189883	ENSMUST00000189883.2			Gm28458	MGI Symbol
ENSMUSG00000100591	ENSMUSG00000100591.2	ENSMUST00000185653	ENSMUST00000185653.2			Gm21919	MGI Symbol
ENSMUSG00000100879	ENSMUSG00000100879.2	ENSMUST00000189014	ENSMUST00000189014.2			Gm28743	MGI Symbol
ENSMUSG00000100974	ENSMUSG00000100974.2	ENSMUST00000191319	ENSMUST00000191319.2			Gm28459	MGI Symbol
ENSMUSG00000101675	ENSMUSG00000101675.2	ENSMUST00000190023	ENSMUST00000190023.2			Gm28461	MGI Symbol
ENSMUSG00000101675	ENSMUSG00000101675.2	ENSMUST00000191406	ENSMUST00000191406.2			Gm28461	MGI Symbol
ENSMUSG00000099480	ENSMUSG00000099480.2	ENSMUST00000191099	ENSMUST00000191099.2			Gm28124	MGI Symbol
ENSMUSG00000099480	ENSMUSG00000099480.2	ENSMUST00000188498	ENSMUST00000188498.2			Gm28124	MGI Symbol
ENSMUSG00000101914	ENSMUSG00000101914.2	ENSMUST00000191392	ENSMUST00000191392.2			Gm21790	MGI Symbol
ENSMUSG00000099834	ENSMUSG00000099834.2	ENSMUST00000188442	ENSMUST00000188442.2			Gm21728	MGI Symbol
ENSMUSG00000100499	ENSMUSG00000100499.7	ENSMUST00000186085	ENSMUST00000186085.7			Gm28460	MGI Symbol
ENSMUSG00000100499	ENSMUSG00000100499.7	ENSMUST00000190590	ENSMUST00000190590.2			Gm28460	MGI Symbol
ENSMUSG00000100298	ENSMUSG00000100298.2	ENSMUST00000185286	ENSMUST00000185286.2			Gm28126	MGI Symbol
ENSMUSG00000100256	ENSMUSG00000100256.2	ENSMUST00000189757	ENSMUST00000189757.2			Gm28851	MGI Symbol
ENSMUSG00000100256	ENSMUSG00000100256.2	ENSMUST00000187800	ENSMUST00000187800.2			Gm28851	MGI Symbol
ENSMUSG00000101201	ENSMUSG00000101201.2	ENSMUST00000188470	ENSMUST00000188470.2			Gm28125	MGI Symbol
ENSMUSG00000101003	ENSMUSG00000101003.7	ENSMUST00000190521	ENSMUST00000190521.7			Gm28456	MGI Symbol
ENSMUSG00000101003	ENSMUSG00000101003.7	ENSMUST00000185638	ENSMUST00000185638.2			Gm28456	MGI Symbol
ENSMUSG00000100438	ENSMUSG00000100438.2	ENSMUST00000185728	ENSMUST00000185728.2			Gm21825	MGI Symbol
ENSMUSG00000100640	ENSMUSG00000100640.2	ENSMUST00000185563	ENSMUST00000185563.2			Gm29073	MGI Symbol
ENSMUSG00000100628	ENSMUSG00000100628.2	ENSMUST00000188651	ENSMUST00000188651.2			Gm29648	MGI Symbol
ENSMUSG00000100989	ENSMUSG00000100989.2	ENSMUST00000188795	ENSMUST00000188795.2			Gm29647	MGI Symbol
ENSMUSG00000100268	ENSMUSG00000100268.2	ENSMUST00000185978	ENSMUST00000185978.2			Gm29468	MGI Symbol
ENSMUSG00000100003	ENSMUSG00000100003.2	ENSMUST00000191146	ENSMUST00000191146.2			Gm29646	MGI Symbol
ENSMUSG00000100003	ENSMUSG00000100003.2	ENSMUST00000190248	ENSMUST00000190248.2			Gm29646	MGI Symbol
ENSMUSG00000101343	ENSMUSG00000101343.2	ENSMUST00000191448	ENSMUST00000191448.2			Gm29469	MGI Symbol
ENSMUSG00000101907	ENSMUSG00000101907.2	ENSMUST00000188599	ENSMUST00000188599.2			Gm29472	MGI Symbol
ENSMUSG00000099462	ENSMUSG00000099462.2	ENSMUST00000191354	ENSMUST00000191354.2			Gm28549	MGI Symbol
ENSMUSG00000099462	ENSMUSG00000099462.2	ENSMUST00000187473	ENSMUST00000187473.2			Gm28549	MGI Symbol
ENSMUSG00000100035	ENSMUSG00000100035.2	ENSMUST00000185588	ENSMUST00000185588.2			Gm29473	MGI Symbol
ENSMUSG00000100035	ENSMUSG00000100035.2	ENSMUST00000186503	ENSMUST00000186503.2			Gm29473	MGI Symbol
ENSMUSG00000101434	ENSMUSG00000101434.2	ENSMUST00000191470	ENSMUST00000191470.2			Gm29211	MGI Symbol
ENSMUSG00000101072	ENSMUSG00000101072.2	ENSMUST00000188007	ENSMUST00000188007.2			Gm29470	MGI Symbol
ENSMUSG00000100061	ENSMUSG00000100061.2	ENSMUST00000190384	ENSMUST00000190384.2			Gm29212	MGI Symbol
ENSMUSG00000100994	ENSMUSG00000100994.2	ENSMUST00000187487	ENSMUST00000187487.2			Gm21333	MGI Symbol
ENSMUSG00000100611	ENSMUSG00000100611.2	ENSMUST00000189954	ENSMUST00000189954.2			Gm21247	MGI Symbol
ENSMUSG00000100861	ENSMUSG00000100861.2	ENSMUST00000189549	ENSMUST00000189549.2			Gm29382	MGI Symbol
ENSMUSG00000100317	ENSMUSG00000100317.2	ENSMUST00000186078	ENSMUST00000186078.2			Gm28224	MGI Symbol
ENSMUSG00000101138	ENSMUSG00000101138.7	ENSMUST00000186332	ENSMUST00000186332.6			Gm29210	MGI Symbol
ENSMUSG00000101138	ENSMUSG00000101138.7	ENSMUST00000187495	ENSMUST00000187495.3			Gm29210	MGI Symbol
ENSMUSG00000101329	ENSMUSG00000101329.2	ENSMUST00000186916	ENSMUST00000186916.2			Gm28226	MGI Symbol
ENSMUSG00000100871	ENSMUSG00000100871.2	ENSMUST00000186199	ENSMUST00000186199.2			Gm29213	MGI Symbol
ENSMUSG00000100871	ENSMUSG00000100871.2	ENSMUST00000189703	ENSMUST00000189703.2			Gm29213	MGI Symbol
ENSMUSG00000100532	ENSMUSG00000100532.2	ENSMUST00000187730	ENSMUST00000187730.2			Gm28225	MGI Symbol
ENSMUSG00000100532	ENSMUSG00000100532.2	ENSMUST00000188925	ENSMUST00000188925.2			Gm28225	MGI Symbol
